# MonteCarloResult saved 2026-02-10T12:41:07.077283
# n_shots = 500
# mean_fidelity = 9.999995434928e-01
# std_fidelity = 7.106007209495e-07
# mean_infidelity = 4.565072475307e-07
# std_infidelity = 7.106007209495e-07
# mean_branch_XYZ = 3.155503106061e-12
# std_branch_XYZ = 4.831261488257e-12
# mean_branch_AL = 6.709998293322e-08
# std_branch_AL = 1.067607241895e-07
# mean_branch_LG = 3.702528442700e-12
# std_branch_LG = 5.652990775272e-12
# mean_branch_phase = 3.894004171480e-07
# std_branch_phase = 6.041873138831e-07
# columns: shot fidelity infidelity distance_sample branch_XYZ branch_AL branch_LG branch_phase
0	9.999995545224e-01	4.454776471041e-07	3.092998864832e+00	2.991005131867e-12	7.325240396119e-08	3.477694289023e-12	3.722187744435e-07
1	9.999997078973e-01	2.921026527325e-07	2.917037060795e+00	2.120739704159e-12	3.518377751237e-08	2.522085197639e-12	2.569142323952e-07
2	9.999999386364e-01	6.136355346076e-08	2.964751518791e+00	4.983927116246e-13	5.854986971804e-09	6.027830356205e-13	5.550746531321e-08
3	9.999999601641e-01	3.983586083223e-08	3.030656572916e+00	2.834232663221e-13	8.624411720014e-09	3.264216287476e-13	3.121083926732e-08
4	9.999994079361e-01	5.920639063461e-07	2.876833233144e+00	4.205658668515e-12	7.528601946765e-08	4.980626636417e-12	5.167687005932e-07
5	9.999996473537e-01	3.526462785119e-07	2.907910602963e+00	2.542728371187e-12	4.318555916277e-08	3.020075503682e-12	3.094551565453e-07
6	9.999991304595e-01	8.695404755121e-07	2.846404064290e+00	6.126172219039e-12	1.130068875549e-07	7.242703709175e-12	7.565202190813e-07
7	9.999999539045e-01	4.609550996459e-08	2.969909798547e+00	3.888876053968e-13	4.094021951561e-09	4.725118101904e-13	4.200062661362e-08
8	9.999999995742e-01	4.258262631396e-10	3.001096254009e+00	4.504301530578e-14	2.392941088312e-10	5.789997774135e-14	1.864292113153e-10
9	9.999996071876e-01	3.928123589736e-07	3.087825464033e+00	2.636310873611e-12	6.512337597437e-08	3.063753686125e-12	3.276832829347e-07
10	9.999994483817e-01	5.516183407828e-07	3.102454787377e+00	3.706986941843e-12	8.954937692152e-08	4.313646042508e-12	4.620609432283e-07
11	9.999994329736e-01	5.670263968360e-07	2.879815109769e+00	4.032074851268e-12	7.190441130827e-08	4.776076829043e-12	4.951131773761e-07
12	9.999996936254e-01	3.063746221166e-07	3.078403509124e+00	2.055130606816e-12	5.169780508931e-08	2.385858282011e-12	2.546723760384e-07
13	9.999990437418e-01	9.562581838596e-07	2.837635565831e+00	6.725393551317e-12	1.248656754439e-07	7.948202300371e-12	8.313778348199e-07
14	9.999996768212e-01	3.231787792934e-07	3.080342156596e+00	2.167987494485e-12	5.431764381775e-08	2.517456281905e-12	2.688564500319e-07
15	9.999977940423e-01	2.205957669088e-06	3.188785972701e+00	1.494392141337e-11	3.381330636713e-07	1.745713947919e-11	1.867792204356e-06
16	9.999998928983e-01	1.071016555443e-07	2.952152148910e+00	8.233144844459e-13	1.138610422586e-08	9.883200102481e-13	9.571373968393e-08
17	9.999991308628e-01	8.691371786718e-07	3.125649107736e+00	5.855079457317e-12	1.378463422730e-07	6.823613347550e-12	7.312781577060e-07
18	9.999999473313e-01	5.266871061504e-08	3.034849008444e+00	3.667358676528e-13	1.086800222220e-08	4.225388392109e-13	4.179991911814e-08
19	9.999995534385e-01	4.465614688032e-07	3.093101582252e+00	2.998305718798e-12	7.341932951863e-08	3.486215590973e-12	3.731356547632e-07
